"name","lon","lat"
"FAU Campus Regensburger Straße",11.1120748647909,49.4382810071134
NA,9.97377079583866,49.7881913845127
"Leibniz-Institut für Lebensmittel-Systembiologie",11.7110828790154,48.3980339494642
"Universitätsgelände Geschwister-Scholl-Platz",11.5507647710209,49.9485716879692
"Ludwig-Maximilians Universität München - Institut für Soziologie",11.5771184851893,48.1556471693542
NA,10.8865384250094,48.3530279968117
"N9",11.5677710892887,48.150758722746
"Hochschule für angewandte Wissenschaften München",11.5541482102363,48.1552668357168
"Bayreuther Zentrum für Ökologie und Umweltforschung",11.5953560948368,49.960148011809
"CETPM Campus Herrieden",10.4952465209597,49.2457992475685
"Lehrstuhl für Aquatische Systembiologie",11.7234756839187,48.3939083317009
NA,11.7331111125973,48.3983779812244
NA,11.7098752580899,48.3942117795201
NA,11.0072557748462,49.5972031332926
NA,11.0122175554328,49.5937536735861
NA,11.00499426803,49.5988931630872
NA,11.4593962441848,48.1102791828758
"Ludwigs-Maximilian-Universität",11.5729357760383,48.1480798934722
"Beuth Hochschule für Technik Berlin",13.3527991540388,52.5444452008595
"Universität der Künste",13.3039289950488,52.5243999418409
"ZE Hochschulsport",13.1848999336249,52.432798045375
"Theologische Fakultät der HU",13.4010508516698,52.5210756351467
"European School of Management and Technology Berlin",13.4018415342188,52.5152511089103
"Medienhaus der Universität der Künste",13.3588139315578,52.4908116079891
"Haus T",13.356065740389,52.4270191812615
"FU Berlin GeoCampus",13.358046953201,52.4264430066562
"FB Mathematik und Informatik",13.2969575561949,52.4575873423043
"ZE Hochschulsport",13.2899918536553,52.4590062085499
"Universität der Künste Berlin",13.3299987713846,52.4986296651196
"Universität der Künste Berlin",13.3328053483483,52.4998250285846
"FB Biologie, Chemie, Pharmazie",13.3066022306966,52.4585814743854
"Charité-Standort Thielallee/Garystraße",13.283299197935,52.4464194686081
"Zentrale Tierlaboratorien",13.3169613176048,52.4365890645456
"Institut für Mikrobiologie und Hygiene der Charité",13.3169217769404,52.4381157124757
"Evangelische Hochschule Berlin",13.2615106365097,52.4232318840568
"Universität der Künste",13.3277575363787,52.5096590167636
NA,13.3058576051793,52.4584111529515
"International Psychoanalytical University",13.3425726727528,52.5236068808849
"Humboldt-Universität Campus Adlershof",13.5305888996389,52.4316544872597
"Hochschule für Technik und Wirtschaft Berlin Campus Wilhelminenhof",13.5259079201297,52.4562644057904
NA,13.3875315510406,52.5183078405922
"Wirtschaftswissenschaftliche Fakultät der HU",13.4027308555108,52.5209332942558
NA,13.3910911666659,52.5215340079819
"Freie Universität Berlin",13.2798747714353,52.4476401873798
"FU Institut f. Pharmazie",13.3574485202737,52.451563531545
"FU Fachbereich Veterinärmedizin",13.2368422589579,52.4285704505287
"Kunsthochschule Berlin-Weißensee",13.4396448632878,52.5582466020357
"ESCP Europe",13.289338063153,52.5240062365764
"Overseas Campus Stanford University",13.289760588988,52.4658772869236
"Jazz-Institut Berlin",13.3230502892684,52.5169350898503
"Universitätsarchiv – Universität der Künste Berlin",13.3221138425442,52.517089470955
"FB Veterinärmedizin",13.2870809809585,52.4538695138991
NA,13.2943551679264,52.4611868912986
"FB Geschichts- und Kulturwissenschaften",13.2890865795884,52.447361845753
"FB Biologie, Chemie, Pharmazie",13.3016497647989,52.4664304156358
"FB Biologie, Chemie, Pharmazie",13.3002374,52.4660126
"Universität Potsdam Komplex Griebnitzsee",13.1283193740774,52.393005405602
"Hasso-Plattner-Institut",13.1321714372922,52.3935614803037
"HPI Campus II",13.1244772984228,52.3921856664667
"Humboldt-Universität zu Berlin",13.3931530816254,52.5186988300154
"FB Biologie, Chemie, Pharmazie",13.3062303685827,52.459624058662
"Universität der Künste Berlin",13.3342813461087,52.4965941412185
"Charité Centrum 3 für Zahn-, Mund- und Kieferheilkunde / Außenstandort Aßmannshauser Straße 4-6",13.3125776543924,52.4769027364926
"Humboldt-Universität Sportzentrum Adlershof",13.5239598173818,52.4225393938564
"FB Politik- und Sozialwissenschaften",13.27573945,52.44942265
"Humboldt-Universität zu Berlin",13.2986865842137,52.4674894593487
"Freie Universität Berlin",13.3009892991526,52.466120651816
NA,13.284952485257,52.4520018219128
"FB Biologie, Chemie, Pharmazie",13.3576896938883,52.451847786268
"FB Biologie, Chemie, Pharmazie",13.3065519882273,52.4594059329817
"Hochschule für Schauspielkunst Ernst Busch",13.3828609764161,52.5326402387252
"FB Politik- und Sozialwissenschaften",13.2760009926393,52.4486568031524
"Wirtschafts- und Sozialwissenschaftliche Fakultät",13.1205824418761,52.3965134226554
"FB Veterinärmedizin",13.2879620085628,52.4596296518324
"HU Berlin - Juristische Fakultät",13.3926973976418,52.5165297143041
NA,13.3170593580399,52.438076469365
"Forschungseinrichtung für experimentelle Medizin",13.3173562313488,52.4365944019306
"Medizinische Akademie IB Hochschule",13.3721391095332,52.54534842763
"Institut für Marketing und Kommunikation",13.3814358960296,52.5357121938054
"Humboldt-Universität Campus Nord",13.3795986969837,52.530714108133
"Freie Universität Berlin",13.2944414694034,52.4611631113938
NA,13.301608516379,52.4576300176012
NA,13.3909665893241,52.5204983932104
"Akademie der Künste",13.3466659545273,52.5183879430411
"FB Philosophie und Geisteswissenschaften",13.288340661698,52.4497804113974
"HPI Campus III",13.124652152308,52.3947459623169
"Haus C",13.1323468427241,52.3934016349221
"Haus B",13.1319166474201,52.3935290016758
"Haus A",13.1314572522139,52.3933650758726
"Technische Universität Berlin",13.3160174425234,52.4571373039101
"Hochschule für Wirtschaft und Recht Berlin - Campus Schöneberg",13.3348061865351,52.4841932583655
"FU Institut f. Pharmazie",13.3577649960726,52.4515870240808
"Hochschule für Wirtschaft, Technik und Kultur",13.3778617193168,52.5050091433633
"Alice-Salomon-Hochschule",13.6061134488353,52.5371467913135
"Institut für Pflanzenphysiologie und Microbiologie",13.3018878009378,52.4578126743166
"TU Berlin - Gebäudekomplex Gärungsgewerbe-Biotechnologie",13.3426393827809,52.5448361027432
NA,13.3102617420058,52.4682791897989
NA,13.3067996741505,52.4597815719756
"Freie Universität Berlin",13.2900345807025,52.4527978607555
"TU Berlin - Campus Dahlem",13.2991128883014,52.4565883561002
"Beuth Hochschule für Technik Berlin",13.3527991540388,52.5444452008595
"Universität der Künste",13.3039289950488,52.5243999418409
"Brandenburgische Technische Universität Cottbus-Senftenberg",14.3194142274016,51.7264137771331
"ZE Hochschulsport",13.1848999336249,52.432798045375
"Theologische Fakultät der HU",13.4010508516698,52.5210756351467
"European School of Management and Technology Berlin",13.4018415342188,52.5152511089103
"Medienhaus der Universität der Künste",13.3588139315578,52.4908116079891
"Haus T",13.356065740389,52.4270191812615
"FU Berlin GeoCampus",13.358046953201,52.4264430066562
"BTU-Cottbus Campus Nord",14.2941843956587,51.7769364734579
"FB Mathematik und Informatik",13.2969575561949,52.4575873423043
"ZE Hochschulsport",13.2899918536553,52.4590062085499
"Universität der Künste Berlin",13.3299987713846,52.4986296651196
"Universität der Künste Berlin",13.3328053483483,52.4998250285846
"Technische Hochschule Wildau [FH]",13.6307657419764,52.3184248916444
"FB Biologie, Chemie, Pharmazie",13.3066022306966,52.4585814743854
"Charité-Standort Thielallee/Garystraße",13.283299197935,52.4464194686081
NA,13.0572553975813,52.3966240922016
"Zentrale Tierlaboratorien",13.3169613176048,52.4365890645456
"Institut für Mikrobiologie und Hygiene der Charité",13.3169217769404,52.4381157124757
"Bildungs- und Wissenschaftszentrum der Bundesfinanzverwaltung",12.8781100353212,52.3856370019599
"Evangelische Hochschule Berlin",13.2615106365097,52.4232318840568
"Universität der Künste",13.3277575363787,52.5096590167636
NA,13.3058576051793,52.4584111529515
"International Psychoanalytical University",13.3425726727528,52.5236068808849
"Oberstufenzentrum Teltow-Fläming Abteilung 1",13.2744096349171,52.3161462416208
"Humboldt-Universität Campus Adlershof",13.5305888996389,52.4316544872597
"Hochschule für Technik und Wirtschaft Berlin Campus Wilhelminenhof",13.5259079201297,52.4562644057904
NA,13.3875315510406,52.5183078405922
"Wirtschaftswissenschaftliche Fakultät der HU",13.4027308555108,52.5209332942558
NA,13.3910911666659,52.5215340079819
"Freie Universität Berlin",13.2798747714353,52.4476401873798
"FU Institut f. Pharmazie",13.3574485202737,52.451563531545
"FU Fachbereich Veterinärmedizin",13.2368422589579,52.4285704505287
"Auditorium maximum",14.5563933567146,52.3423208669977
"Kunsthochschule Berlin-Weißensee",13.4396448632878,52.5582466020357
"ESCP Europe",13.289338063153,52.5240062365764
"Technische Hochschule Brandenburg",12.5378474446339,52.4107801079694
"Overseas Campus Stanford University",13.289760588988,52.4658772869236
"Europa-Universität Viadrina",14.5542764895206,52.3422825935943
"Europa-Universität Viadrina",14.557380546292,52.3410780963444
"Jazz-Institut Berlin",13.3230502892684,52.5169350898503
"Campus Fachhochschule Potsdam",13.0507601152846,52.4125677935218
"Universitätsarchiv – Universität der Künste Berlin",13.3221138425442,52.517089470955
"FB Veterinärmedizin",13.2870809809585,52.4538695138991
NA,13.2943551679264,52.4611868912986
"FB Geschichts- und Kulturwissenschaften",13.2890865795884,52.447361845753
"Elbauenstation (Uni Hamburg)",11.4547257139003,53.0577792302002
"FB Biologie, Chemie, Pharmazie",13.3016497647989,52.4664304156358
"FB Biologie, Chemie, Pharmazie",13.3002374,52.4660126
"Universität Potsdam Komplex Griebnitzsee",13.1283193740774,52.393005405602
"Hasso-Plattner-Institut",13.1321714372922,52.3935614803037
"HPI Campus II",13.1244772984228,52.3921856664667
"Humboldt-Universität zu Berlin",13.3931530816254,52.5186988300154
"FB Biologie, Chemie, Pharmazie",13.3062303685827,52.459624058662
"Brandenburgische Technische Universität Cottbus-Senftenberg",14.3242694796595,51.7677103807941
"Universität der Künste Berlin",13.3342813461087,52.4965941412185
"Länderinstitut für Bienenkunde",13.268483,52.67510565
"Charité Centrum 3 für Zahn-, Mund- und Kieferheilkunde / Außenstandort Aßmannshauser Straße 4-6",13.3125776543924,52.4769027364926
"Humboldt-Universität Sportzentrum Adlershof",13.5239598173818,52.4225393938564
"Forstbotanischer Garten Eberswalde",13.7920502144547,52.8243536059753
"FB Politik- und Sozialwissenschaften",13.27573945,52.44942265
"Humboldt-Universität zu Berlin",13.2986865842137,52.4674894593487
"Freie Universität Berlin",13.3009892991526,52.466120651816
"Universität Potsdam: Campus II - Golm",12.9759200552918,52.4082895117548
"OSZ Werder Oberstufenzentrum",12.9276200419226,52.381071933292
"Theologische Hochschule Elstal",13.0030314122374,52.5433531298587
"Brandenburgische Technische Universität Cottbus-Senftenberg",13.9862612775565,51.522306921509
NA,13.284952485257,52.4520018219128
"FB Biologie, Chemie, Pharmazie",13.3576896938883,52.451847786268
"Filmuniversität Babelsberg „Konrad Wolf“",13.1166356566411,52.389087612149
"FB Biologie, Chemie, Pharmazie",13.3065519882273,52.4594059329817
"Hochschule für Schauspielkunst Ernst Busch",13.3828609764161,52.5326402387252
"FB Politik- und Sozialwissenschaften",13.2760009926393,52.4486568031524
"Landesinstitut für Schule und Medien Berlin-Brandenburg",13.2306704591486,52.3206355020544
"Wirtschafts- und Sozialwissenschaftliche Fakultät",13.1205824418761,52.3965134226554
"FB Veterinärmedizin",13.2879620085628,52.4596296518324
"HU Berlin - Juristische Fakultät",13.3926973976418,52.5165297143041
NA,13.3170593580399,52.438076469365
"Forschungseinrichtung für experimentelle Medizin",13.3173562313488,52.4365944019306
"Medizinische Akademie IB Hochschule",13.3721391095332,52.54534842763
"Institut für Marketing und Kommunikation",13.3814358960296,52.5357121938054
"Humboldt-Universität Campus Nord",13.3795986969837,52.530714108133
"Freie Universität Berlin",13.2944414694034,52.4611631113938
NA,13.301608516379,52.4576300176012
NA,13.3909665893241,52.5204983932104
"Collegium Polonicum",14.5592901915455,52.3485435396108
"Ökologische Station Gülpe der Universität Potsdam",12.2118602460082,52.7333623275432
"Akademie der Künste",13.3466659545273,52.5183879430411
"FB Philosophie und Geisteswissenschaften",13.288340661698,52.4497804113974
"HPI Campus III",13.124652152308,52.3947459623169
"Haus C",13.1323468427241,52.3934016349221
"Haus B",13.1319166474201,52.3935290016758
"Haus A",13.1314572522139,52.3933650758726
"Universität Potsdam: Campus I - Am Neuen Palais",13.0100630396885,52.4015706709098
"Technische Universität Berlin",13.3160174425234,52.4571373039101
"Hochschule für Wirtschaft und Recht Berlin - Campus Schöneberg",13.3348061865351,52.4841932583655
"FU Institut f. Pharmazie",13.3577649960726,52.4515870240808
"Hochschule für Wirtschaft, Technik und Kultur",13.3778617193168,52.5050091433633
"Alice-Salomon-Hochschule",13.6061134488353,52.5371467913135
"Institut für Pflanzenphysiologie und Microbiologie",13.3018878009378,52.4578126743166
"TU Berlin - Gebäudekomplex Gärungsgewerbe-Biotechnologie",13.3426393827809,52.5448361027432
NA,13.3102617420058,52.4682791897989
NA,13.3067996741505,52.4597815719756
"Freie Universität Berlin",13.2900345807025,52.4527978607555
"TU Berlin - Campus Dahlem",13.2991128883014,52.4565883561002
"Jacobs University Bremen",8.65136443655575,53.1670712686721
"Universität Bremen (ZARM, Fallturm)",8.8579055457075,53.1103684122231
"Hochschule für Künste Bremen",8.76776683746146,53.0982178236219
"Hochschule Bremen",8.78384366079042,53.0552299138953
"Universität Bremen",8.84640283363533,53.1055509690605
"0.027.1",8.85492458896923,53.1059381095595
"Fachhochschule Wedel",9.72846451110508,53.5780039681401
"ESA: Flügel Ost",9.98904390693627,53.5625268933292
"ESA: Flügel West",9.98746224574647,53.5633398636915
"Bucerius Law School",9.98361455792494,53.5593955724113
"DESY/HERMES",9.90401093062784,53.5858712294038
"Hochschule für Angewandte Wissenschaften Campus Berliner Tor",10.0231450684684,53.5566014193871
"Hochschule für Angewandte Wissenschaften",10.0214819788759,53.5548028123767
"68 (Institut für Experimentalphysik)",9.8863102,53.5777693
"Technologiezentrum Hamburg-Finkenwerder",9.85105209278095,53.5379731501738
"Institut für Bodenkunde",9.98281573706495,53.5679173005684
"Kühne Logistics University",9.99437217818213,53.540572872263
"Institut für Deutsche Gebärdensprache und Kommunikation Gehörloser",9.98443749276414,53.5681975608581
"Informatikum",9.93342225282435,53.5994641314365
"Fachbereich Bewegungswissenschaften",9.9913876481371,53.5697999384827
"Landesinstitut für Lehrerbildung und Schulentwicklung (LI)",9.96306584423987,53.570169480885
NA,9.98750882079747,53.5669082974146
"Hamburger Sternwarte",10.2405362445912,53.4804013282407
"Hochschulsport Hamburg",9.99095232758066,53.5705282983933
"Hans-Bredow-Institut",9.98964866478128,53.5656108134513
"Fakultät der Geisteswissenschaften",9.99155787491138,53.5662131620812
NA,9.97764155,53.5729277
"Institut für Volkskunde",9.9772429112288,53.5726768991036
"Musikwissenschaftliches Institut",9.99403047701477,53.5612680110362
"Hochschule für Musik und Theater",9.99889619810119,53.5701955440912
"Budge-Palais",9.9988294537281,53.5705914287127
"HAW Hamburg, Design",10.0224377135785,53.5651310598995
"Akademie der Polizei Hamburg",10.0005978839698,53.6024284416843
"N55 Campus Lehre",9.97368758606238,53.5937613700894
"Kunst- und Mediencampus Hamburg",10.0341486671772,53.5690715283283
"Hochschule für bildende Künste",10.031524077661,53.5675302089843
"Universität Hamburg - Hauptgebäude",9.98838730852232,53.5630253081114
"Institut für Hydrobiologie und Fischereiwissenschaft",9.94419617207389,53.5454182482405
"69",9.88640680657004,53.5773911427745
"Institut für Laserphysik",9.88665672502878,53.5771004310815
"Technische Universität Hamburg",9.96920832199009,53.4609685321702
"HAW - Life Sciences - Campus Bergedorf",10.1994458031542,53.494291017811
"Physikalische Institute Jungiusstraße",9.98184145055199,53.5588963666882
"67",9.88583229433513,53.5782533792348
"Hamburg School of Business Administration",9.99036272221211,53.5493491631619
"Hochschule für Angewandte Wissenschaften",10.017755200467,53.5550189680105
"Biozentrum Klein Flottbek",9.85929734233816,53.5598898476992
"HafenCity Universität Hamburg",10.0047595803422,53.5402649142763
"ILS - Institut für Lernsysteme GmbH",10.1509183509856,53.6036455782978
"Hochschule für Angewandte Wissenschaften",10.0177031509357,53.5556202590239
"Europa-Kolleg Hamburg",9.87101956072484,53.5675478128211
"Hochschule für Musik und Theater Hamburg",9.99911918694856,53.5703107573749
"Universität Hamburg",9.9745561871165,53.5677753166047
"Zentrum für Bioinformatik",9.97760867014073,53.5666002128325
"Carl Friedrich von Weizsäcker-Zentrum für Naturwissenschaft und Friedensforschung",9.9758583344839,53.5696204103371
"Helmut-Schmidt-Universität - Universität der Bundeswehr Hamburg",10.1108345627896,53.5688151743131
"Johann-Wolfgang-Goethe-Universität Campus Westend",8.66732000851139,50.1269836785789
"Frankfurt University of Applied Sciences",8.69252734204357,50.1305545828164
"Johann-Wolfgang-Goethe Universität - Campus Riedberg",8.63037023722803,50.1727025576332
"Kunsthochschule Kassel",9.48902636661917,51.3043698896571
"A12",8.6825894893336,50.5867419863647
"Zeughaus",8.67829717115393,50.5876260966829
"Evangelische Hochschule Darmstadt",8.62747046634697,49.8738358414603
"Universität Kassel, Standort Wilhelmshöher Allee",9.47413768906264,51.3111531141774
"Biochemisch-Pharmakologisches Centrum Marburg",8.80751313209583,50.8042474262769
"Botanischer Garten",8.80903272701367,50.8020075557961
"Campus Lahnberge",8.8087885127544,50.8064905237953
"Philosophische Fakultät",8.78019148967502,50.8102420261929
"WiWi-2",8.76611765971198,50.8064508725005
"WiWi-1",8.76699838432659,50.8069920653604
"WiWi-Pavillon",8.76672011763009,50.8071446687047
"Landgrafenhaus",8.77092462266485,50.8075862531172
"Universität Kassel, Heinrich-Plett-Straße",9.44964686962861,51.2830431332712
"Studierendenhaus",8.77651822949946,50.8083914088958
"Philipps-Universität Marburg - Campus Firmanei",8.77235678928508,50.8124639201059
"Marburger Schloß",8.76645430313167,50.8099301570773
"Philipps-Universität Marburg - Campus Geisteswissenschaften",8.78013000683791,50.8098009964839
"N380",8.63353799523694,50.1742141613852
"Kugelhaus",8.7660803693909,50.8082778925459
"Altes Landgericht",8.76877623564017,50.8097916837034
"Justus-Liebig-Universität Campusbereich Seltersberg/Veterinärmedizin",8.65899639699015,50.5738321496716
"Justus-Liebig-Universität Mathematisches Institut",8.67029812857154,50.5737957538188
"Institut für Medizinische Biometrie und Epidemiologie (IMBE)",8.77306574683371,50.8144098173591
"Institut für pharmazeutische Biologie und Biotechnologie",8.77089246502712,50.8166854543966
"Anatomie",8.77165826604218,50.8158905134515
"Zytobiologie",8.77118496698509,50.8162141473984
"Erziehungswissenschaften",8.77807190232459,50.8039634975877
"Fachbereich Physik",8.76890718209156,50.81130732035
"Geschichte der Pharmazie",8.76851641334358,50.8132721763232
"Freie Theologische Hochschule Gießen",8.69315345763447,50.5731557958745
"Zentrum für Psychische Gesundheit",8.78113211218338,50.8181155595912
"N100",8.63066114545676,50.1721529440093
"S 121",8.6307291451853,50.1727450711758
"N201",8.62878444025459,50.1726823728506
"Universität Kassel - Campus Holländischer Platz",9.50563193046924,51.3230137607979
"Lutherische Theologische Hochschule",8.55560112842277,50.2096242989155
"Walther-Leisler-Kiep-Center",8.04930201292525,50.012356439746
NA,8.05037961945607,50.0120451862203
"European Business School",8.04956833086031,50.0121087179405
NA,8.05021074058334,50.012780253266
"N200",8.62949852008673,50.1726932139058
"N220",8.6298104907035,50.1721934254143
"N240",8.63015632023635,50.1717387350017
"N161",8.6322911139261,50.1728303438772
"N230",8.62948218954312,50.1718341050368
NA,8.21587838343811,50.0982436154262
"Hochschule RheinMain",8.21619087977022,50.0976329331788
"Städelschule Architecture Class",8.67572190384993,50.1022411922395
"Wiesbaden Business School",8.23063983293085,50.0803357113329
"Taxi Point",8.66573252939208,50.1238804976655
"Technische Hochschule Mittelhessen",8.7919066,51.0569106152665
"Alte Universität",8.77166123939018,50.8080254538033
"N120",8.63102550993584,50.1724622711199
"N160",8.63186332028501,50.1728064081587
"N140",8.63158582860764,50.1724553625087
NA,8.64356405488081,49.8705485651751
"Schloß Rauischholzhausen",8.8817101778161,50.7563607323358
"Center for Environmental Systems Research",9.47944860813499,51.3114467492193
"h_da FB Wirtschaft (D21)",8.63647869203402,49.864005813269
"Berufsakademie Rhein-Main",8.8064014814452,49.9752722970308
"h_da Campus Dieburg",8.8566012508195,49.9016011417392
"h_da F01",8.8555970361968,49.9021691268227
"h_da F14",8.8565367109949,49.9024820154429
"h_da F15",8.85672696425819,49.9019994349365
"h_da F16",8.85765118295345,49.9030375674778
"Biologicum",8.62806911873487,50.1722473063388
"N320",8.63196674131249,50.1742195627132
"N330",8.63242059216591,50.1744220456968
"N340",8.63289782751443,50.17461767703
"N350",8.6325426422633,50.1738752338806
"N360 / 370",8.63309664355014,50.1741121212835
"N410 Geozentrum",8.63379474839392,50.1738825493359
"N420 Geozentrum",8.63432547181966,50.173710987725
"N430 Geozentrum",8.63375010260473,50.1735420940474
"Flügel C",8.6279032839651,50.1720194628417
"Flügel D",8.62811549573269,50.1716950656473
NA,8.63440017703825,50.173415757926
NA,8.63240950180804,50.1741093435414
NA,8.63291141754053,50.1743209749497
NA,8.6318562445439,50.1738915557937
NA,8.62843179746859,50.172016318906
"Hochschule RheinMain",8.42448825772236,49.9850338024845
"Wissenschaftliches Zentrum für Informationstechnik-Gestaltung",9.4786213161372,51.3111125848448
"Bibliothek",9.1789732166211,50.9123069573905
"B21",8.68096936368234,50.5833154228124
"B21",8.680922433221,50.5834743040294
"Landwirtschaftliche Lehr- und Forschungseinrichtung ""Launsbacher Weg""",8.66756503567779,50.598380586306
"Fachbereich Pharmazie",8.76361099318017,50.8137550698768
"Hochschule Geisenheim University",7.95825185691362,49.9838909539648
"N 265",8.6310855,50.1696567
NA,8.63189295192289,50.1738522738721
NA,8.63161477798077,50.1737553542729
"N310",8.63145905423868,50.1740326168706
NA,9.85540138688696,51.3497276304243
"EBS Campus Rheingau Burg",8.03208932265211,50.0055475436065
"N162",8.63227203773897,50.172550154687
"N260",8.63054288041904,50.171285129579
"N210",8.62918522942137,50.1723122591923
"N250",8.62977019447584,50.1713571591367
"Staatliche Hochschule für Bildende Künste - Städelschule Frankfurt am Main",8.67475296225223,50.1023261895135
"Hochschule für Gestaltung",8.76469034047609,50.1076085677398
"Hochschule RheinMain",8.23067729698857,50.0800582864887
NA,8.68179927642275,50.5823591758265
"Landwirtschaftliche Lehr- und Forschungseinrichtung Rauischholzhausen",8.8803222238923,50.7607122636892
"Goethe Universität - Campus Bockenheim",8.6509140916948,50.1181288662192
"Zahnheilkunde",8.78299678602291,50.8157330413865
"Institut für Sport und Sportwissenschaft",9.48382206198815,51.2972986372791
"Versuchsgärtnerei",8.87669834839183,50.7548894198158
"Seminarpavillon",8.66937676021252,50.1309573347986
"Universitätsstadion",8.7743028844224,50.8028635607628
"Justus-Liebig-Universität - Campusbereich Philosophikum II",8.69997771391415,50.5736528264229
"Justus-Liebig-Universität - Campusbereich Philosophikum I",8.69396641580795,50.5763560764967
"Justus-Liebig-Universität Campusbereich Recht und Wirtschaft",8.69395241181313,50.5811620576318
"Justus-Liebig-Universität Campusbereich Sport/Kugelberg",8.70106779150355,50.5847900433359
"Justus-Liebig-Universität Campusbereich Zeughausbereich",8.67858274474077,50.5868302878439
"Technische Hochschule Mittelhessen (THM)",8.758498009993,50.3301196816807
"Technische Hochschule Mittelhessen (THM)",8.7597758434728,50.3314611865345
"Forschungszentrum Deutscher Sprachatlas",8.77223496462085,50.8108891127404
"Universität Kassel - Villa Rühl",9.50952177367214,51.3244201791018
"Forschungszentrum Neu-Ulrichstein",9.03219882469516,50.7533778861924
"Frankfurt School of Finance & Management",8.68010373182569,50.1327808740125
"Hochschule RheinMain",8.21661751641497,50.0970227653697
"Technische Hochschule Mittelhessen (THM)",8.75651625525885,50.3280189959843
"Technische Hochschule Mittelhessen",8.6769476935237,50.5826873404241
"Technische Hochschule Mittelhessen",8.68078396892884,50.5853813017134
"Technische Hochschule Mittelhessen",8.6811008166807,50.5901863613032
"Technische Hochschule Mittelhessen",8.68346851862446,50.5865002712733
"Justus-Liebig-Universität Campusbereich Seltersberg",8.67405687223631,50.5687521947395
"Justus-Liebig-Universität Campusbereich Universitätszentrum",8.67787283264322,50.5804924212194
"Justus-Liebig-Universität Campusbereich Seltersberg/Medizin",8.6671307692138,50.5707242689514
"Technische Universität Darmstadt",8.58976162655314,49.8592441427238
"h_da F20",8.85875343585129,49.9030750346683
"Hochschule Geisenheim University",7.95786985969821,49.9813252763348
"Hchschule Geisenheim University",7.96082093928844,49.9826307780591
"Hchschule Geisenheim University",7.9643110620786,49.9855783564129
"Hochschule Geisenheim University",7.96272839094802,49.9834483697553
"Hochschule Geisenheim University",7.94881922477357,49.9847488938723
"Hochschule Geisenheim University",7.94750271319701,49.9857964728756
NA,9.86102137986399,51.3445369621037
NA,9.8612425917967,51.3445740762063
"Universität Kassel - Fachbereich 11 - Ökologische Agrarwissenschaften",9.85960875654969,51.3443018117894
"Phänologischer Garten Linden",8.68499802970063,50.5328999698948
"Hochschule Darmstadt",8.63365060692071,49.8661762690746
"h_da FB Gestaltung",8.66862189412546,49.877442160288
"Diploma Hochschule Bad Sooden-Allendorf",9.96278861685969,51.2665124671946
"Landwirtschaftliche Lehr- und Forschungseinrichtung ""Am Rittergut""",8.693224088938,50.5363138228575
"Hochschule Geisenheim University",7.95066459151301,49.9812503321598
"BCN",8.69156883731758,50.1288490370751
"Mensa am Erlenring",8.77640413682952,50.8084277512881
NA,8.76679810732756,50.8073213845311
NA,8.76956041388023,50.8045141373731
NA,8.77149771631363,50.8162881179044
"A20",8.68192685494407,50.5871258813427
"Hochschule Mainz, Standort Holzstraße",8.27776535219459,49.9974575052543
"Hessische Hochschule für Polizei und Verwaltung",8.68562006099678,50.5750464848544
"Flügel A",8.62753093322114,50.1726447604943
"Universitätsklinikum Rostock",12.1016506158019,54.0847458238337
"Botanischer Garten der Universität Rostock",12.0934559908769,54.0911147339007
"Hochschule Wismar",11.4462527861615,53.8901400881454
"Hochschule für Musik und Theater",12.1444272905231,54.0915745915828
"Institut für Biologie",12.1120889474325,54.0771398637895
"Institut für Chemie - Hörsaal",12.1132225915513,54.0769446809072
"Institut für Biologie - Hörsaal",12.1122448548301,54.0774685895728
"Institut für Chemie",12.1130767679636,54.0766194437865
NA,12.0940918924593,54.0748837404302
"Institut für Physik",12.1177412413819,54.0860700134516
"Zentrum für Radiologie",12.1261239591724,54.0886637355771
"Institut für Rechtsmedizin - Betriebsärztlicher Dienst",12.1387191442735,54.0819983543949
"Institut für Rechtsmedizin",12.1386951674564,54.0817986036625
"Internationales Begegnungszentrum",12.12208018994,54.0871528664216
NA,12.0810335,54.170107
"Universität Rostock, Hauptgebäude",12.1332676581744,54.0879669934995
"Tourist-Information",12.1351352827514,54.0880017360552
"Institut für Physik",12.1347905480737,54.0878398747844
"Heinrich-Schliemann-Institut für Altertumswissenschaften",12.1353002575124,54.0870294146721
NA,12.1352868100093,54.0873039879901
"Insitut für Biologie - Zoologie",12.1337924836981,54.0874501471434
"Institut für Physik",12.135097199628,54.0874152930569
NA,12.13505445,54.08727195
NA,12.1341398,54.08760725
"Institut für Physik",12.1340959000963,54.0872502086822
NA,13.3755101017708,54.0980472992793
NA,13.3768212994142,54.0925239056879
NA,13.3717526480431,54.0972743608163
NA,13.3869838852177,54.096387354307
"HS Wismar- Bereich Seefahrt",12.0802216725456,54.1708466496697
NA,13.3662338067567,54.0971099298783
"Kurshaus",13.1035226745997,54.5857992329745
"Laborhaus",13.1027045290275,54.5864842303899
"Doktorandenhaus",13.1037227036616,54.5861203022054
"Hochschule der Bundesagentur für Arbeit",11.4082203633638,53.6557890413976
"Hochschule Wismar - Außenstelle Malchow",11.4728971490722,53.9865037415002
"Komplexgebäude",12.0985682250067,54.0753168050718
"Außenstelle Universität Leipzig",12.7038521707286,54.4403517726908
"Theologische Fakultät",12.1350592042402,54.0876630342754
"Universität Greifswald",13.3752217579054,54.0945018860193
